state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ks,D0229,Blue Valley,07776,Prairie Star Middle School,1.10%,,,N,,
ks,D0229,Blue Valley,00768,Stanley Elementary School,3.14%,,,N,,
ks,D0229,Blue Valley,00774,Stilwell Elementary School,1.18%,,,N,,
ks,D0229,Blue Valley,07790,Sunrise Point Elementary,1.52%,,,N,,
ks,D0229,Blue Valley,07788,Sunset Ridge Elementary School,0.69%,,,N,,
ks,D0229,Blue Valley,00759,Timber Creek Elementary,0.33%,,,N,,
ks,D0229,Blue Valley,00772,Valley Park Elementary School,4.32%,,,N,,
ks,D0229,Blue Valley,00937,Wolf Springs Elementary,1.01%,,,N,,
ks,D0230,Spring Hill,0957,Dayton Creek Elementary School,1.79%,,,N,,
ks,D0230,Spring Hill,00793,Prairie Creek Elementary,0.71%,,,N,,
ks,D0230,Spring Hill,00787,Spring Hill Elementary School,7.85%,,,N,,
ks,D0230,Spring Hill,00790,Spring Hill High Charter School,3.99%,,,N,,
ks,D0230,Spring Hill,00792,Spring Hill Middle School,5.73%,,,N,,
ks,D0230,Spring Hill,00951,Timber Sage Elementary School,0.30%,,,N,,
ks,D0230,Spring Hill,0929,Wolf Creek Elementary,3.48%,,,N,,
ks,D0230,Spring Hill,00954,Woodland Spring Middle School,1.31%,,,N,,
ks,D0231,Gardner Edgerton,00812,Edgerton Elementary School,17.05%,,,N,,
ks,D0231,Gardner Edgerton,00808,Gardner Edgerton High School,7.18%,,,N,,
ks,D0231,Gardner Edgerton,00804,Gardner Elementary School,15.00%,,,N,,
ks,D0231,Gardner Edgerton,0927,Grand Star Elementary,15.63%,,,N,,
ks,D0231,Gardner Edgerton,00816,Madison Elementary,5.27%,,,N,,
ks,D0231,Gardner Edgerton,00815,Moonlight Elementary,15.34%,,,N,,
ks,D0231,Gardner Edgerton,00818,Nike Elementary,10.85%,,,N,,
ks,D0231,Gardner Edgerton,00817,Pioneer Ridge Middle School,6.69%,,,N,,
ks,D0231,Gardner Edgerton,00814,Sunflower Elementary School,8.13%,,,N,,
ks,D0231,Gardner Edgerton,00936,Trail Ridge Middle School,11.10%,,,N,,
ks,D0231,Gardner Edgerton,00819,Wheatridge Middle School,11.21%,,,N,,
ks,D0232,DeSoto,00912,Belmont Elementary,4.81%,,,N,,
ks,D0232,DeSoto,00825,Clear Creek Elementary School,3.00%,,,N,,
ks,D0232,DeSoto,00832,DeSoto Senior High School,3.99%,,,N,,
ks,D0232,DeSoto,00829,Horizon Elementary,3.58%,,,N,,
ks,D0232,DeSoto,00836,Lexington Trails Middle School,5.04%,,,N,,
ks,D0232,DeSoto,00844,Mill Creek Middle School,1.98%,,,N,,
ks,D0232,DeSoto,00833,Mill Valley High School,1.47%,,,N,,
ks,D0232,DeSoto,00842,Mize Elementary School,1.73%,,,N,,
ks,D0232,DeSoto,00835,Monticello Trails Middle School,1.89%,,,N,,
ks,D0232,DeSoto,00841,Prairie Ridge Elementary,0.41%,,,N,,
ks,D0232,DeSoto,00843,Riverview Elementary,0.83%,,,N,,
ks,D0232,DeSoto,00837,Starside Elementary School,8.73%,,,N,,
ks,D0233,Olathe,09302,Arbor Creek Elementary,1.55%,,,N,,
ks,D0233,Olathe,02785,Bentwood Elementary School,1.97%,,,N,,
ks,D0233,Olathe,00876,Black Bob Elementary School,4.55%,,,N,,
ks,D0233,Olathe,00853,Briarwood Elementary School,7.76%,,,N,,
ks,D0233,Olathe,00849,Brougham Elementary School,1.26%,,,N,,
ks,D0233,Olathe,02786,California Trail Middle School,2.03%,,,N,,
ks,D0233,Olathe,00953,Canyon Creek Elementary,1.00%,,,N,,
ks,D0233,Olathe,02787,Cedar Creek Elementary School,0.93%,,,N,,
ks,D0233,Olathe,00850,Central Elementary School,18.72%,,,N,,
ks,D0233,Olathe,09301,Chisholm Trail Middle School,1.26%,,,N,,
ks,D0233,Olathe,09305,Clearwater Creek Elementary,2.36%,,,N,,
ks,D0233,Olathe,00859,Countryside Elementary School,15.08%,,,N,,
ks,D0233,Olathe,00852,Fairview Elementary School,17.89%,,,N,,
ks,D0233,Olathe,09311,Forest View Elementary,2.74%,,,N,,
ks,D0233,Olathe,00847,Frontier Trail Middle School,4.96%,,,N,,
ks,D0233,Olathe,02781,Green Springs Elementary School,4.20%,,,N,,
ks,D0233,Olathe,09308,Harmony Early Childhood Center,22.06%,,,N,,
ks,D0233,Olathe,00872,Havencroft Elementary School,13.04%,,,N,,
ks,D0233,Olathe,00867,Heartland Early Childhood Center,5.10%,,,N,,
ks,D0233,Olathe,02784,Heatherstone Elementary School,6.16%,,,N,,
ks,D0233,Olathe,00875,Heritage Elementary School,6.91%,,,N,,
ks,D0233,Olathe,00851,Indian Creek Elementary School,13.87%,,,N,,
ks,D0233,Olathe,00863,Indian Trail Middle School,9.66%,,,N,,
ks,D0233,Olathe,02789,Madison Place Elementary,0.51%,,,N,,
ks,D0233,Olathe,02782,Mahaffie Elementary School,5.73%,,,N,,
ks,D0233,Olathe,09304,Manchester Park Elementary,0.99%,,,N,,
ks,D0233,Olathe,00868,Meadow Lane Elementary School,1.00%,,,N,,
ks,D0233,Olathe,02791,Mill Creek Campus,10.39%,,,N,,
ks,D0233,Olathe,00934,Millbrooke Elementary School,1.65%,,,N,,
ks,D0233,Olathe,00913,Mission Trail Middle School,1.72%,,,N,,
ks,D0233,Olathe,00871,Northview Elementary School,14.47%,,,N,,
ks,D0233,Olathe,00885,Olathe East High School,5.34%,,,N,,
ks,D0233,Olathe,00864,Olathe North Sr. High School,6.57%,,,N,,
ks,D0233,Olathe,00845,Olathe Northwest High School,1.95%,,,N,,
ks,D0233,Olathe,00865,Olathe South Sr. High School,3.04%,,,N,,
ks,D0233,Olathe,00180-0,Olathe West High School,3.51%,,,N,,
ks,D0233,Olathe,00862,Oregon Trail Middle School,8.30%,,,N,,
ks,D0233,Olathe,00857,Pioneer Trail Middle School,12.94%,,,N,,
ks,D0233,Olathe,02783,Pleasant Ridge Elementary School,3.30%,,,N,,
ks,D0233,Olathe,00856,Prairie Center Elementary School,3.79%,,,N,,
ks,D0233,Olathe,02788,Prairie Learning Center,18.75%,,,N,,
ks,D0233,Olathe,09306,Prairie Trail Middle School,1.10%,,,N,,
ks,D0233,Olathe,09307,Ravenwood Elementary,4.77%,,,N,,
ks,D0233,Olathe,00846,Regency Place Elementary School,1.69%,,,N,,
ks,D0233,Olathe,00854,Ridgeview Elementary School,13.06%,,,N,,
ks,D0233,Olathe,00870,Rolling Ridge Elementary School,14.32%,,,N,,
ks,D0233,Olathe,00861,Santa Fe Trail Middle School,12.31%,,,N,,
ks,D0233,Olathe,00874,Scarborough Elementary School,5.54%,,,N,,
ks,D0233,Olathe,00950,Summit Trail Middle School,5.03%,,,N,,
ks,D0233,Olathe,09300,Sunnyside Elementary School,2.40%,,,N,,
ks,D0233,Olathe,00877,Tomahawk Elementary School,8.77%,,,N,,
ks,D0233,Olathe,00855,Walnut Grove Elementary School,9.61%,,,N,,
ks,D0233,Olathe,00858,Washington Elementary School,16.29%,,,N,,
ks,D0233,Olathe,00860,Westview Elementary School,17.06%,,,N,,
ks,D0233,Olathe,02790,Woodland Elementary School,3.35%,,,N,,
ks,D0234,Fort Scott,00898,Eugene Ware Elementary School,30.83%,,,N,360,111
ks,D0234,Fort Scott,00902,Fort Scott Middle School,25.82%,,,N,,
ks,D0234,Fort Scott,00911,Fort Scott Preschool Center,55.00%,,,N,60,33
ks,D0234,Fort Scott,00904,Fort Scott Sr. High,19.33%,,,N,,
ks,D0234,Fort Scott,00900,Winfield Scott Elementary School,40.72%,,,N,388,158
ks,D0235,Uniontown,00964,Uniontown High School,18.13%,,,N,,
ks,D0235,Uniontown,00966,West Bourbon Elementary,33.46%,,,N,263,88
ks,D0237,Smith Center,01010,Smith Center Elem,13.60%,,,N,,
ks,D0237,Smith Center,01012,Smith Center Jr Sr High,14.87%,,,N,,
ks,D0239,North Ottawa County,01060,Minneapolis Elem,12.10%,,,N,,
ks,D0239,North Ottawa County,01064,Minneapolis Junior Senior High,5.92%,,,N,,
ks,D0240,Twin Valley,01078,Bennington Elem,16.26%,,,N,,
ks,D0240,Twin Valley,01080,Bennington High,12.44%,,,N,,
ks,D0240,Twin Valley,01088,Tescott Elem,28.72%,,,N,,
ks,D0240,Twin Valley,01090,Tescott High,23.08%,,,N,,
ks,D0241,Wallace County Schools,01106,Wallace County High School,34.24%,,,N,184,63
ks,D0242,Weskan,01120,Weskan Elementary School,9.47%,,,N,,
ks,D0243,Lebo-Waverly,01134,Lebo Elementary School,12.55%,,,N,,
ks,D0243,Lebo-Waverly,01140,Waverly High School,19.47%,,,N,,
ks,D0244,Burlington,01152,Burlington Elementary School,15.08%,,,N,,
ks,D0244,Burlington,01154,Burlington High School,10.77%,,,N,,
ks,D0244,Burlington,22167,Burlington Learning Center,10.00%,,,N,,
ks,D0244,Burlington,01162,Burlington Middle School,14.06%,,,N,,
ks,D0245,LeRoy-Gridley,01178,Southern Coffey County Elementary,37.63%,,,N,93,35
ks,D0245,LeRoy-Gridley,01182,Southern Coffey County Middle School,20.88%,,,N,,
ks,D0246,Northeast,01194,Northeast Elementary School,34.87%,,,N,347,121
ks,D0246,Northeast,01198,Northeast High School,31.85%,,,N,135,43
ks,D0247,Southeast,01232,Southeast Elementary School,34.50%,,,N,171,59
ks,D0247,Southeast,01230,Southeast High School,17.69%,,,N,,
ks,D0247,Southeast,01220,Southeast Junior High School,18.98%,,,N,,
ks,D0248,Girard,01262,Girard High School,15.08%,,,N,,
ks,D0248,Girard,01260,Girard Middle School,21.53%,,,N,,
ks,D0248,Girard,01258,R V Haderlein Elementary School,19.50%,,,N,,
ks,D0248,Girard,98771,The Learning Center,56.76%,,62.79%,Y,74,42
ks,D0249,Frontenac,01287,Frontenac Schools,13.31%,,,N,,
ks,D0250,Pittsburg Community Schools,01302,George E. Nettels Elementary School,26.55%,,,N,,
ks,D0250,Pittsburg Community Schools,01304,Lakeside Elementary,28.15%,,,N,,
ks,D0250,Pittsburg Community Schools,01307,Meadowlark Elementary,39.79%,,,N,387,154
