state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,2520,JACKSON PUBLIC SCHOOL DIST,18-2,CALLAWAY HIGH SCHOOL,51.14%,,84.97%,Y,919,470
ms,2520,JACKSON PUBLIC SCHOOL DIST,85,CARDOZO MIDDLE SCHOOL,62.85%,,84.97%,Y,638,401
ms,2520,JACKSON PUBLIC SCHOOL DIST,20-7,CASEY ELEMENTARY SCHOOL,36.51%,,84.97%,Y,315,115
ms,2520,JACKSON PUBLIC SCHOOL DIST,23,CHASTAIN MIDDLE SCHOOL,55.31%,,84.97%,Y,537,297
ms,2520,JACKSON PUBLIC SCHOOL DIST,24-4,CLAUSELL ELEMENTARY SCHOOL,69.29%,,84.97%,Y,241,167
ms,2520,JACKSON PUBLIC SCHOOL DIST,27,DAWSON ELEMENTARY SCHOOL,73.76%,,84.97%,Y,202,149
ms,2520,JACKSON PUBLIC SCHOOL DIST,31,FOREST HILL HIGH SCHOOL,52.22%,,84.97%,Y,969,506
ms,2520,JACKSON PUBLIC SCHOOL DIST,33,GALLOWAY ELEMENTARY SCHOOL,74.70%,,84.97%,Y,332,248
ms,2520,JACKSON PUBLIC SCHOOL DIST,36-2,GREEN ELEMENTARY SCHOOL,68.81%,,84.97%,Y,295,203
ms,2520,JACKSON PUBLIC SCHOOL DIST,66-0,IDA B. WELLS APAC SCHOOL,26.39%,,84.97%,Y,72,19
ms,2520,JACKSON PUBLIC SCHOOL DIST,41,ISABLE ELEMENTARY SCHOOL,76.61%,,84.97%,Y,295,226
ms,2520,JACKSON PUBLIC SCHOOL DIST,39,JIM HILL HIGH SCHOOL,55.04%,,84.97%,Y,892,491
ms,2520,JACKSON PUBLIC SCHOOL DIST,40-0,JOHN HOPKINS ELEMENTARY SCHOOL,66.67%,,84.97%,Y,303,202
ms,2520,JACKSON PUBLIC SCHOOL DIST,42-0,JOHNSON ELEMENTARY SCHOOL,74.58%,,84.97%,Y,354,264
ms,2520,JACKSON PUBLIC SCHOOL DIST,45,KEY ELEMENTARY SCHOOL,76.86%,,84.97%,Y,242,186
